pendaftarID,dateID,jalurID,departemenID,statusID,nilaiRapor,nilaiPortofolio,nilaiPrestasi,nilaiTKA,nilaiSAT,nilaiCambridge
2020,8565,3,36,9,82,0,65,751,0,0
2021,8570,3,6,9,86,88,78,836,0,0
2022,8565,3,32,15,87,63,77,772,0,0
2023,8582,3,25,15,81,0,74,390,0,0
2024,8576,3,26,9,78,0,79,804,0,0
2025,8572,3,29,15,85,89,65,522,0,0
2026,8566,3,14,9,81,90,71,767,0,0
2027,8564,3,2,9,84,0,74,622,0,0
2028,8568,3,30,15,80,0,75,526,0,0
2029,8582,3,18,15,82,0,80,483,0,0
2030,8562,3,1,9,80,88,65,591,0,0
2031,8559,3,36,9,74,0,67,751,0,0
2032,8555,3,11,9,86,0,74,735,0,0
2033,8553,3,15,9,78,0,75,692,0,0
2034,8561,3,2,9,86,0,67,392,0,0
2035,8581,3,9,9,82,0,77,425,0,0
2036,8577,3,4,9,78,0,80,618,0,0
2037,8577,3,12,9,79,0,70,477,0,0
2038,8559,3,1,9,82,0,67,843,0,0
2039,8580,3,2,9,80,0,65,774,0,0
2040,8560,3,5,9,84,66,78,621,0,0
2041,8554,3,3,9,76,0,68,556,0,0
2042,8580,3,27,15,84,70,70,590,0,0
2043,8556,3,24,15,83,92,65,757,0,0
2044,8582,3,16,9,77,0,65,711,0,0
2045,8570,3,36,15,81,0,80,594,0,0
2046,8566,3,36,15,80,0,70,560,0,0
2047,8561,3,18,9,83,0,69,669,0,0
2048,8562,3,33,15,85,71,76,758,0,0
2049,8561,3,21,9,82,69,65,493,0,0
2050,8568,3,8,9,81,78,69,412,0,0
2051,8564,3,9,9,85,0,69,706,0,0
2052,8554,3,35,9,80,0,72,766,0,0
2053,8571,3,31,9,85,99,76,684,0,0
2054,8570,3,30,9,81,0,76,878,0,0
2055,8572,3,30,9,85,0,68,849,0,0
2056,8565,3,2,9,80,0,72,425,0,0
2057,8568,3,15,9,85,0,65,733,0,0
2058,8559,3,27,15,85,40,65,537,0,0
2059,8566,3,23,15,82,0,80,352,0,0
2060,8568,3,12,9,87,0,77,890,0,0
2061,8564,3,17,9,81,59,75,649,0,0
2062,8576,3,19,9,80,0,75,489,0,0
2063,8563,3,30,15,86,0,70,340,0,0
2064,8555,3,5,9,81,0,67,974,0,0
2065,8555,3,10,9,80,0,68,364,0,0
2066,8570,3,12,9,83,0,65,725,0,0
2067,8574,3,34,9,87,0,67,660,0,0
2068,8568,3,7,9,82,0,70,802,0,0
2069,8564,3,24,15,80,0,70,347,0,0
2070,8557,3,7,9,81,78,75,642,0,0
2071,8580,3,34,15,81,55,72,406,0,0
2072,8572,3,24,15,85,69,70,745,0,0
2073,8559,3,32,9,82,0,65,892,0,0
2074,8575,3,28,15,82,0,79,488,0,0
2075,8573,3,15,15,85,57,80,614,0,0
2076,8568,3,9,9,79,81,71,621,0,0
2077,8577,3,34,15,83,0,65,408,0,0
2078,8582,3,21,9,87,0,71,575,0,0
2079,8576,3,27,9,80,80,66,730,0,0
2080,8554,3,15,9,82,0,74,679,0,0
2081,8574,3,31,9,84,53,79,752,0,0
2082,8565,3,29,9,82,0,68,703,0,0
2083,8554,3,17,9,83,87,69,722,0,0
2084,8557,3,6,9,83,0,77,719,0,0
2085,8572,3,30,15,79,96,66,811,0,0
2086,8559,3,31,9,83,68,66,507,0,0
2087,8577,3,18,9,81,61,74,806,0,0
2088,8579,3,14,9,80,75,74,509,0,0
2089,8580,3,2,9,79,0,73,381,0,0
2090,8578,3,26,9,80,0,67,628,0,0
2091,8570,3,12,9,81,53,75,458,0,0
2092,8563,3,18,15,82,76,77,413,0,0
2093,8566,3,21,9,80,0,68,545,0,0
2094,8558,3,26,15,87,0,67,516,0,0
2095,8563,3,2,9,78,0,67,785,0,0
2096,8573,3,19,9,83,95,68,642,0,0
2097,8574,3,16,9,81,0,76,524,0,0
2098,8563,3,6,9,78,0,65,841,0,0
2099,8580,3,12,9,80,45,78,416,0,0
2100,8562,3,30,9,80,0,73,800,0,0
2101,8562,3,28,15,77,0,75,535,0,0
2102,8582,3,8,9,87,0,77,400,0,0
2103,8578,3,33,15,83,81,80,806,0,0
2104,8559,3,17,9,82,0,80,757,0,0
2105,8573,3,16,9,80,0,78,779,0,0
2106,8572,3,6,9,78,0,74,782,0,0
2107,8561,3,9,9,82,91,76,727,0,0
2108,8569,3,26,9,81,0,72,623,0,0
2109,8566,3,20,9,81,0,67,702,0,0
2110,8555,3,9,9,80,0,69,602,0,0
2111,8559,3,30,9,83,0,78,760,0,0
2112,8567,3,2,9,82,0,73,475,0,0
2113,8560,3,14,9,82,0,74,753,0,0
2114,8569,3,4,9,78,97,65,724,0,0
2115,8575,3,23,15,90,0,73,613,0,0
2116,8565,3,35,9,82,0,74,668,0,0
2117,8575,3,16,15,84,0,65,380,0,0
2118,8555,3,35,15,82,51,71,839,0,0
2119,8555,3,31,9,85,100,65,935,0,0
2120,8553,3,5,15,81,0,78,376,0,0
2121,8578,3,20,9,82,0,80,590,0,0
2122,8561,3,2,9,81,0,69,850,0,0
2123,8566,3,33,15,86,0,67,616,0,0
2124,8560,3,17,9,81,0,74,631,0,0
2125,8577,3,7,9,81,66,78,685,0,0
2126,8582,3,1,9,86,0,68,477,0,0
2127,8582,3,30,15,81,0,66,616,0,0
2128,8553,3,16,9,82,0,67,486,0,0
2129,8567,3,26,9,83,0,70,886,0,0
2130,8582,3,14,9,83,0,76,660,0,0
2131,8582,3,11,9,79,0,79,640,0,0
2132,8563,3,21,9,78,0,70,542,0,0
2133,8553,3,3,9,81,0,65,470,0,0
2134,8558,3,13,9,80,0,73,637,0,0
2135,8557,3,27,15,86,88,74,548,0,0
2136,8573,3,3,9,80,0,74,542,0,0
2137,8565,3,13,9,82,0,71,576,0,0
2138,8577,3,13,9,86,0,76,613,0,0
2139,8566,3,18,9,84,0,67,699,0,0
2140,8578,3,34,15,80,81,78,702,0,0
2141,8563,3,8,9,80,0,72,613,0,0
2142,8571,3,16,9,79,0,77,523,0,0
2143,8566,3,17,9,83,0,78,703,0,0
2144,8558,3,35,9,86,0,72,860,0,0
2145,8561,3,3,9,83,0,74,534,0,0
2146,8579,3,1,9,84,84,75,926,0,0
2147,8557,3,10,9,80,0,72,579,0,0
2148,8565,3,30,15,83,61,72,585,0,0
2149,8555,3,12,9,85,0,68,790,0,0
2150,8570,3,35,9,84,0,80,661,0,0
2151,8568,3,33,15,81,0,67,440,0,0
2152,8570,3,18,9,76,0,78,655,0,0
2153,8571,3,15,15,83,0,75,456,0,0
2154,8582,3,16,15,82,0,65,464,0,0
2155,8567,3,14,9,76,0,77,757,0,0
2156,8569,3,28,15,83,0,79,595,0,0
2157,8554,3,36,15,85,0,78,625,0,0
2158,8553,3,6,9,83,0,67,914,0,0
2159,8570,3,5,9,85,0,72,842,0,0
2160,8578,3,4,9,82,55,66,622,0,0
2161,8572,3,24,15,82,0,66,516,0,0
2162,8567,3,4,9,82,0,74,756,0,0
2163,8578,3,26,15,80,74,79,636,0,0
2164,8562,3,2,9,88,0,68,787,0,0
2165,8579,3,26,9,78,0,75,618,0,0
2166,8556,3,12,9,84,64,78,333,0,0
2167,8567,3,21,9,79,0,73,547,0,0
2168,8556,3,19,9,83,0,70,986,0,0
2169,8569,3,4,9,84,0,70,812,0,0
2170,8561,3,7,9,80,0,69,351,0,0
2171,8570,3,10,9,83,0,78,767,0,0
2172,8553,3,36,15,85,0,67,556,0,0
2173,8563,3,2,9,83,0,70,624,0,0
2174,8580,3,24,15,80,83,80,723,0,0
2175,8564,3,3,9,82,0,79,514,0,0
2176,8563,3,32,15,80,67,75,546,0,0
2177,8566,3,24,9,81,0,75,842,0,0
2178,8559,3,5,9,82,0,73,733,0,0
2179,8562,3,21,9,84,77,80,934,0,0
2180,8563,3,18,9,82,0,70,523,0,0
2181,8570,3,11,9,84,0,71,678,0,0
2182,8564,3,35,15,83,0,69,602,0,0
2183,8566,3,13,15,76,0,76,454,0,0
2184,8580,3,3,9,79,0,70,685,0,0
2185,8558,3,35,9,84,85,74,834,0,0
2186,8557,3,31,9,79,82,74,662,0,0
2187,8565,3,26,15,80,0,72,570,0,0
2188,8567,3,36,9,76,0,71,854,0,0
2189,8555,3,20,9,81,0,69,823,0,0
2190,8576,3,34,9,86,0,80,692,0,0
2191,8561,3,14,9,80,0,65,381,0,0
2192,8562,3,29,9,77,0,76,765,0,0
2193,8554,3,23,15,83,90,69,786,0,0
2194,8569,3,34,9,87,0,68,701,0,0
2195,8553,3,29,9,84,0,66,716,0,0
2196,8571,3,34,9,80,54,69,808,0,0
2197,8566,3,1,9,79,0,76,850,0,0
2198,8579,3,10,9,80,0,80,841,0,0
2199,8553,3,17,9,79,0,80,631,0,0
2200,8556,3,15,9,80,0,80,725,0,0
2201,8573,3,30,15,86,44,77,507,0,0
2202,8578,3,27,9,81,84,77,799,0,0
2203,8561,3,27,9,87,54,73,714,0,0
2204,8563,3,18,15,76,91,68,581,0,0
2205,8574,3,2,9,78,63,72,526,0,0
2206,8559,3,28,9,82,0,75,631,0,0
2207,8557,3,36,15,84,88,67,641,0,0
2208,8569,3,19,9,82,70,75,651,0,0
2209,8565,3,16,9,78,69,73,707,0,0
2210,8576,3,31,9,86,59,79,593,0,0
2211,8555,3,30,9,77,0,77,793,0,0
2212,8574,3,34,9,82,0,68,658,0,0
2213,8566,3,5,9,81,0,74,698,0,0
2214,8555,3,35,15,81,0,69,633,0,0
2215,8569,3,25,15,83,0,68,464,0,0
2216,8557,3,26,9,85,0,75,764,0,0
2217,8577,3,33,15,82,0,71,341,0,0
2218,8570,3,24,9,83,0,71,784,0,0
2219,8581,3,36,15,86,0,77,698,0,0
2220,8554,3,30,15,87,0,73,446,0,0
2221,8555,3,6,9,80,73,78,732,0,0
2222,8568,3,7,9,77,52,78,814,0,0
2223,8569,3,11,9,85,0,80,593,0,0
2224,8572,3,5,9,81,0,69,479,0,0
2225,8567,3,2,9,83,42,80,720,0,0
2226,8577,3,29,9,80,0,72,708,0,0
2227,8556,3,5,9,83,0,65,467,0,0
2228,8569,3,13,15,79,43,73,424,0,0
2229,8558,3,6,9,82,92,73,666,0,0
2230,8568,3,3,9,79,73,76,823,0,0
2231,8563,3,34,15,81,58,78,570,0,0
2232,8559,3,21,9,82,0,66,747,0,0
2233,8577,3,12,9,84,0,74,655,0,0
2234,8567,3,4,9,86,0,74,751,0,0
2235,8574,3,34,15,81,0,71,376,0,0
2236,8577,3,3,9,83,75,69,856,0,0
2237,8564,3,21,9,82,0,77,619,0,0
2238,8573,3,22,9,77,80,78,650,0,0
2239,8573,3,3,9,82,0,68,534,0,0
2240,8573,3,16,9,87,0,70,924,0,0
2241,8556,3,2,9,81,0,80,571,0,0
2242,8569,3,21,9,78,45,73,753,0,0
2243,8563,3,26,15,82,85,68,441,0,0
2244,8575,3,5,9,80,0,77,622,0,0
2245,8571,3,3,9,79,86,77,457,0,0
2246,8580,3,29,9,80,81,67,874,0,0
2247,8574,3,20,9,82,0,68,567,0,0
2248,8554,3,23,15,81,0,66,570,0,0
2249,8580,3,32,15,78,0,74,519,0,0
2250,8566,3,8,9,84,0,66,902,0,0
2251,8563,3,21,9,79,0,79,602,0,0
2252,8572,3,14,9,77,0,71,575,0,0
2253,8566,3,35,15,84,0,71,484,0,0
2254,8555,3,36,9,83,0,78,856,0,0
2255,8560,3,2,9,86,55,76,653,0,0
2256,8568,3,16,9,80,0,72,749,0,0
2257,8568,3,30,15,83,84,79,413,0,0
2258,8580,3,27,9,83,63,76,803,0,0
2259,8564,3,25,15,80,40,79,458,0,0
2260,8569,3,16,9,78,0,67,704,0,0
2261,8568,3,36,15,84,40,65,500,0,0
2262,8558,3,28,9,82,0,78,805,0,0
2263,8554,3,5,9,86,0,67,475,0,0
2264,8572,3,27,15,80,83,71,571,0,0
2265,8570,3,19,9,83,46,78,694,0,0
2266,8566,3,23,15,76,40,73,799,0,0
2267,8555,3,15,15,85,0,66,372,0,0
2268,8580,3,14,9,83,0,70,889,0,0
2269,8580,3,3,9,83,0,80,747,0,0
2270,8574,3,30,9,83,0,75,697,0,0
2271,8553,3,18,9,82,83,67,725,0,0
2272,8582,3,4,9,78,43,65,713,0,0
2273,8558,3,22,15,79,43,70,479,0,0
2274,8564,3,7,9,85,0,67,612,0,0
2275,8576,3,36,15,81,0,77,524,0,0
2276,8579,3,11,9,80,0,76,558,0,0
2277,8574,3,6,9,82,58,80,574,0,0
2278,8564,3,9,9,82,51,75,750,0,0
2279,8557,3,12,9,82,0,69,415,0,0
2280,8558,3,27,9,79,53,67,686,0,0
2281,8570,3,13,9,83,0,66,898,0,0
2282,8581,3,29,9,83,0,68,937,0,0
2283,8558,3,22,15,83,78,80,388,0,0
2284,8581,3,21,9,82,0,78,395,0,0
2285,8565,3,7,9,82,0,67,745,0,0
2286,8574,3,4,9,81,0,77,568,0,0
2287,8556,3,28,15,81,0,78,467,0,0
2288,8570,3,14,9,84,0,67,691,0,0
2289,8556,3,4,9,82,0,70,686,0,0
2290,8566,3,35,9,83,0,79,805,0,0
2291,8570,3,1,9,80,0,78,579,0,0
2292,8556,3,6,9,81,0,75,625,0,0
2293,8567,3,9,9,84,0,80,676,0,0
2294,8566,3,18,9,81,0,65,817,0,0
2295,8569,3,32,15,81,0,72,495,0,0
2296,8554,3,17,15,82,43,66,458,0,0
2297,8582,3,32,9,83,0,66,891,0,0
2298,8570,3,17,9,83,59,74,916,0,0
2299,8579,3,20,9,84,0,70,663,0,0
2300,8558,3,3,9,82,0,70,649,0,0
2301,8575,3,2,9,79,0,66,770,0,0
2302,8559,3,1,9,84,0,66,609,0,0
2303,8565,3,25,9,83,0,72,887,0,0
2304,8563,3,7,9,80,64,70,654,0,0
2305,8570,3,3,9,86,0,72,801,0,0
2306,8553,3,31,9,83,60,72,659,0,0
2307,8563,3,17,15,86,100,71,540,0,0
2308,8571,3,14,9,76,90,79,778,0,0
2309,8566,3,5,9,84,0,72,619,0,0
2310,8564,3,17,9,84,0,66,533,0,0
2311,8576,3,34,15,82,89,65,753,0,0
2312,8578,3,12,9,81,90,69,679,0,0
2313,8559,3,35,9,83,0,75,809,0,0
2314,8571,3,19,15,84,70,72,537,0,0
2315,8569,3,27,15,83,53,77,490,0,0
2316,8561,3,1,9,80,0,78,828,0,0
2317,8563,3,29,15,78,0,75,429,0,0
2318,8554,3,27,15,80,91,71,418,0,0
2319,8554,3,3,9,83,0,68,595,0,0
2320,8553,3,34,9,81,0,66,775,0,0
2321,8567,3,13,9,84,83,74,803,0,0
2322,8563,3,11,9,85,0,67,344,0,0
2323,8571,3,1,9,87,0,77,660,0,0
2324,8564,3,14,9,84,45,69,753,0,0
2325,8576,3,33,9,84,0,68,836,0,0
2326,8572,3,15,9,88,0,66,738,0,0
2327,8567,3,11,9,80,46,74,690,0,0
2328,8560,3,14,9,85,44,74,891,0,0
2329,8572,3,7,9,82,0,73,608,0,0
2330,8553,3,1,9,86,0,79,512,0,0
2331,8560,3,30,15,79,79,73,747,0,0
2332,8568,3,16,9,82,82,77,650,0,0
2333,8562,3,6,9,82,0,72,880,0,0
2334,8558,3,35,15,80,0,77,549,0,0
2335,8560,3,28,15,76,0,70,455,0,0
2336,8562,3,36,9,81,0,75,724,0,0
2337,8581,3,33,15,82,0,80,667,0,0
2338,8566,3,36,15,82,0,76,529,0,0
2339,8582,3,10,9,84,0,72,773,0,0
2340,8577,3,28,15,82,0,66,511,0,0
2341,8570,3,13,9,80,0,65,615,0,0
2342,8553,3,26,9,81,0,77,762,0,0
2343,8582,3,3,9,84,0,75,651,0,0
2344,8577,3,29,9,79,0,75,784,0,0
2345,8568,3,27,9,83,86,70,744,0,0
2346,8556,3,24,15,80,92,68,471,0,0
2347,8560,3,8,9,82,96,72,633,0,0
2348,8576,3,35,15,83,100,70,784,0,0
2349,8556,3,14,9,79,0,77,659,0,0
2350,8564,3,17,15,81,0,78,436,0,0
2351,8555,3,4,9,85,0,69,688,0,0
2352,8557,3,21,9,84,0,73,723,0,0
2353,8555,3,16,9,82,0,67,781,0,0
2354,8564,3,30,15,81,0,68,528,0,0
2355,8578,3,22,9,81,87,65,872,0,0
2356,8564,3,8,9,86,0,75,669,0,0
2357,8577,3,30,15,82,0,72,496,0,0
2358,8582,3,35,9,86,0,77,808,0,0
2359,8578,3,16,9,79,40,71,865,0,0
2360,8569,3,27,9,82,65,78,867,0,0
2361,8570,3,26,15,80,80,80,680,0,0
2362,8565,3,5,15,80,77,65,447,0,0
2363,8563,3,21,9,85,0,80,795,0,0
2364,8558,3,29,15,78,0,67,489,0,0
2365,8576,3,31,15,83,40,76,450,0,0
2366,8567,3,13,9,81,0,80,636,0,0
2367,8554,3,33,15,80,47,68,442,0,0
2368,8577,3,18,15,79,0,75,503,0,0
2369,8575,3,30,15,81,0,66,620,0,0
2370,8566,3,19,9,80,0,78,891,0,0
2371,8557,3,5,9,83,0,75,799,0,0
2372,8570,3,6,9,83,0,77,778,0,0
2373,8574,3,8,9,82,0,79,714,0,0
2374,8557,3,3,9,88,82,69,664,0,0
2375,8561,3,16,9,84,0,68,587,0,0
2376,8565,3,32,15,85,0,72,499,0,0
2377,8581,3,36,9,81,0,69,838,0,0
2378,8560,3,10,9,81,0,74,535,0,0
2379,8582,3,4,9,81,95,67,572,0,0
2380,8567,3,22,9,81,52,79,701,0,0
2381,8575,3,5,9,82,0,79,590,0,0
2382,8571,3,17,15,83,54,67,533,0,0
2383,8575,3,23,15,85,0,66,393,0,0
2384,8578,3,22,9,80,58,78,768,0,0
2385,8559,3,10,9,82,0,67,332,0,0
2386,8575,3,25,15,81,48,78,581,0,0
2387,8578,3,28,9,82,0,66,702,0,0
2388,8564,3,19,9,82,0,66,548,0,0
2389,8567,3,26,15,81,0,74,508,0,0
2390,8571,3,19,9,82,0,79,566,0,0
2391,8565,3,9,9,83,0,70,464,0,0
2392,8578,3,4,9,80,0,65,704,0,0
2393,8575,3,18,9,81,0,67,685,0,0
2394,8558,3,2,9,82,0,74,661,0,0
2395,8576,3,26,9,86,0,77,774,0,0
2396,8580,3,20,9,80,0,75,692,0,0
2397,8556,3,32,15,84,0,70,728,0,0
2398,8558,3,18,9,79,94,78,841,0,0
2399,8571,3,10,9,81,0,72,419,0,0
2400,8571,3,3,9,86,0,66,593,0,0
2401,8555,3,3,9,80,0,75,706,0,0
2402,8560,3,13,9,86,0,68,524,0,0
2403,8555,3,9,9,78,0,74,821,0,0
2404,8553,3,32,15,81,0,66,700,0,0
2405,8554,3,18,15,80,0,71,490,0,0
2406,8578,3,29,9,83,75,80,648,0,0
2407,8567,3,11,9,81,0,77,659,0,0
2408,8582,3,34,9,82,0,79,783,0,0
2409,8569,3,2,9,80,0,73,763,0,0
2410,8578,3,2,9,83,0,75,598,0,0
2411,8569,3,28,9,84,0,71,923,0,0
2412,8556,3,18,9,84,0,67,567,0,0
2413,8576,3,6,9,82,0,70,393,0,0
2414,8579,3,1,9,79,0,73,894,0,0
2415,8561,3,15,9,83,61,72,740,0,0
2416,8578,3,35,15,86,83,73,393,0,0
2417,8566,3,15,9,84,43,75,768,0,0
2418,8576,3,8,9,81,0,71,700,0,0
2419,8574,3,3,9,80,0,69,703,0,0
2420,8571,3,33,15,84,0,71,613,0,0
2421,8553,3,7,9,80,0,74,685,0,0
2422,8575,3,1,9,81,0,65,537,0,0
2423,8567,3,31,9,82,67,74,853,0,0
2424,8568,3,11,9,83,0,76,862,0,0
2425,8573,3,26,15,81,0,72,434,0,0
2426,8554,3,3,9,81,0,76,809,0,0
2427,8580,3,35,15,81,0,78,584,0,0
2428,8578,3,8,9,82,0,76,783,0,0
2429,8577,3,16,9,84,0,67,589,0,0
2430,8576,3,18,15,77,0,69,428,0,0
2431,8564,3,35,9,85,0,72,646,0,0
2432,8568,3,2,9,81,0,77,652,0,0
2433,8572,3,22,9,83,95,78,657,0,0
2434,8582,3,5,9,81,51,67,754,0,0
2435,8581,3,1,9,86,0,80,605,0,0
2436,8554,3,8,9,82,0,73,683,0,0
2437,8581,3,9,9,81,43,73,572,0,0
2438,8580,3,21,9,87,0,70,680,0,0
2439,8567,3,18,9,84,100,67,697,0,0
2440,8558,3,23,15,80,89,71,620,0,0
2441,8564,3,20,9,81,0,73,680,0,0
2442,8575,3,8,9,85,0,69,873,0,0
2443,8559,3,23,15,87,80,80,596,0,0
2444,8570,3,18,9,82,0,79,799,0,0
2445,8565,3,8,9,84,0,71,704,0,0
2446,8579,3,6,9,82,0,66,860,0,0
2447,8568,3,36,15,83,77,67,581,0,0
2448,8570,3,34,9,83,0,70,589,0,0
2449,8575,3,7,9,83,0,73,572,0,0
2450,8567,3,15,9,86,0,66,774,0,0
2451,8570,3,36,15,84,90,67,687,0,0
2452,8562,3,20,9,82,83,73,497,0,0
2453,8570,3,6,9,78,0,77,737,0,0
2454,8561,3,3,9,81,0,67,917,0,0
2455,8559,3,2,9,79,0,80,647,0,0
2456,8581,3,25,9,76,0,79,549,0,0
2457,8580,3,29,15,82,72,75,543,0,0
2458,8581,3,1,9,78,44,73,762,0,0
2459,8566,3,8,9,82,0,65,467,0,0
2460,8565,3,31,15,79,76,67,449,0,0
2461,8561,3,9,9,78,0,68,705,0,0
2462,8573,3,21,9,81,0,67,866,0,0
2463,8571,3,14,9,79,0,66,894,0,0
2464,8561,3,5,9,79,0,67,730,0,0
2465,8580,3,30,15,81,83,70,890,0,0
2466,8556,3,11,9,78,0,72,715,0,0
2467,8575,3,18,15,83,0,78,514,0,0
2468,8578,3,7,9,83,0,65,833,0,0
2469,8577,3,26,15,85,0,80,545,0,0
2470,8572,3,10,9,80,0,80,513,0,0
2471,8559,3,15,9,82,0,75,525,0,0
2472,8566,3,23,9,84,0,77,812,0,0
2473,8580,3,30,15,82,0,67,530,0,0
2474,8555,3,36,15,80,0,74,683,0,0
2475,8574,3,7,9,80,0,72,648,0,0
2476,8573,3,22,9,85,97,65,770,0,0
2477,8568,3,14,9,85,0,66,582,0,0
2478,8559,3,23,15,82,76,76,395,0,0
2479,8554,3,18,15,82,0,67,463,0,0
2480,8565,3,22,9,80,66,77,657,0,0
2481,8565,3,31,9,76,53,74,789,0,0
2482,8571,3,14,9,82,0,75,499,0,0
2483,8578,3,31,15,81,55,78,466,0,0
2484,8581,3,28,9,79,0,72,754,0,0
2485,8582,3,23,9,84,0,72,924,0,0
2486,8560,3,9,9,79,0,74,600,0,0
2487,8569,3,32,15,82,0,79,536,0,0
2488,8581,3,23,15,79,0,78,532,0,0
2489,8558,3,8,9,82,0,66,715,0,0
2490,8582,3,12,9,81,0,65,682,0,0
2491,8558,3,5,15,78,54,76,418,0,0
2492,8553,3,27,9,81,95,71,916,0,0
2493,8579,3,3,9,81,0,65,427,0,0
2494,8576,3,24,9,83,0,66,685,0,0
2495,8559,3,24,15,80,0,76,540,0,0
2496,8555,3,9,9,78,0,73,385,0,0
2497,8560,3,17,9,84,0,66,610,0,0
2498,8571,3,7,9,83,0,67,608,0,0
2499,8560,3,23,9,78,0,67,702,0,0
2500,8562,3,17,9,80,61,70,797,0,0
2501,8560,3,27,9,81,66,70,691,0,0
2502,8569,3,27,9,83,46,76,890,0,0
2503,8570,3,13,9,85,0,68,701,0,0
2504,8556,3,33,15,81,49,66,811,0,0
2505,8557,3,22,9,78,80,80,813,0,0
2506,8556,3,2,9,79,0,68,500,0,0
2507,8556,3,9,9,82,0,75,708,0,0
2508,8578,3,10,9,82,0,67,973,0,0
2509,8568,3,11,9,82,0,73,569,0,0
2510,8558,3,9,9,82,0,70,591,0,0
2511,8563,3,28,9,82,0,69,821,0,0
2512,8556,3,35,9,82,0,75,870,0,0
2513,8562,3,2,9,79,0,75,977,0,0
2514,8580,3,15,15,84,0,73,486,0,0
2515,8556,3,33,15,86,0,78,488,0,0
2516,8562,3,15,15,77,0,77,381,0,0
2517,8575,3,15,9,80,0,78,567,0,0
2518,8569,3,20,9,80,0,70,534,0,0
2519,8565,3,31,9,85,53,71,786,0,0
2520,8577,3,9,9,84,0,69,605,0,0
2521,8555,3,32,9,84,0,80,738,0,0
2522,8582,3,6,9,83,0,77,619,0,0
2523,8573,3,3,9,78,0,72,543,0,0
2524,8553,3,7,9,77,0,66,485,0,0
2525,8559,3,16,9,83,0,65,868,0,0
2526,8561,3,7,9,80,76,80,464,0,0
2527,8563,3,19,9,77,0,75,734,0,0
2528,8568,3,18,9,80,0,68,683,0,0
2529,8554,3,22,9,81,68,65,749,0,0
2530,8582,3,25,9,80,0,76,596,0,0
2531,8570,3,36,15,83,49,72,752,0,0
2532,8563,3,21,9,85,0,76,598,0,0
2533,8553,3,7,9,82,0,72,666,0,0
2534,8554,3,4,9,77,68,66,723,0,0
2535,8577,3,6,9,79,0,76,696,0,0
2536,8556,3,35,15,83,80,72,721,0,0
2537,8553,3,33,15,81,0,78,720,0,0
2538,8576,3,15,9,80,0,79,606,0,0
2539,8564,3,19,15,85,0,77,404,0,0
2540,8570,3,36,15,83,87,68,582,0,0
2541,8574,3,12,9,80,0,70,508,0,0
2542,8565,3,5,9,78,0,67,914,0,0
2543,8578,3,33,15,77,65,71,688,0,0
2544,8556,3,30,15,80,0,68,502,0,0
2545,8572,3,22,15,84,50,72,449,0,0
2546,8559,3,34,9,85,98,78,789,0,0
2547,8557,3,23,9,80,0,76,857,0,0
2548,8554,3,29,9,83,0,70,716,0,0
2549,8557,3,11,9,82,0,77,374,0,0
2550,8581,3,10,9,81,0,70,777,0,0
2551,8563,3,31,9,79,56,78,752,0,0
2552,8553,3,12,9,79,80,66,499,0,0
2553,8576,3,26,15,80,0,65,376,0,0
2554,8566,3,32,15,80,0,73,666,0,0
2555,8578,3,7,9,82,0,66,614,0,0
2556,8555,3,28,15,84,0,79,482,0,0
2557,8556,3,17,9,83,0,79,906,0,0
2558,8578,3,10,9,79,0,67,785,0,0
2559,8567,3,11,9,80,0,72,898,0,0
2560,8572,3,20,9,83,0,68,844,0,0
2561,8561,3,3,9,85,0,76,820,0,0
2562,8580,3,34,15,74,0,69,483,0,0
2563,8554,3,29,9,82,42,68,759,0,0
2564,8572,3,15,9,83,90,72,704,0,0
2565,8554,3,27,15,81,85,67,355,0,0
2566,8565,3,3,9,85,82,75,761,0,0
2567,8577,3,3,9,79,52,74,726,0,0
2568,8554,3,17,9,85,0,65,620,0,0
2569,8557,3,10,9,81,0,69,773,0,0
2570,8559,3,15,9,81,0,69,897,0,0
2571,8557,3,7,9,87,0,79,769,0,0
2572,8565,3,36,15,81,0,68,485,0,0
2573,8557,3,9,9,81,0,75,613,0,0
2574,8564,3,25,9,84,0,73,894,0,0
2575,8556,3,30,15,83,66,66,480,0,0
2576,8567,3,23,15,84,0,68,487,0,0
2577,8567,3,22,15,79,75,65,598,0,0
2578,8582,3,34,15,89,0,79,569,0,0
2579,8572,3,8,9,78,0,72,742,0,0
2580,8553,3,28,9,77,0,70,711,0,0
2581,8580,3,21,9,81,0,75,587,0,0
2582,8580,3,33,15,83,0,75,509,0,0
2583,8559,3,35,9,83,0,72,802,0,0
2584,8579,3,24,15,82,68,80,740,0,0
2585,8569,3,17,9,86,0,69,638,0,0
2586,8579,3,25,15,86,0,73,496,0,0
2587,8569,3,31,9,81,67,79,900,0,0
2588,8569,3,22,9,84,69,71,709,0,0
2589,8581,3,11,9,77,0,75,660,0,0
2590,8553,3,35,15,86,0,79,553,0,0
2591,8557,3,10,9,85,0,79,650,0,0
2592,8562,3,7,9,80,0,65,896,0,0
2593,8558,3,4,9,81,0,66,499,0,0
2594,8561,3,9,9,85,0,71,757,0,0
2595,8573,3,1,9,83,0,78,730,0,0
2596,8582,3,28,15,82,0,74,385,0,0
2597,8574,3,32,9,78,0,69,796,0,0
2598,8563,3,21,9,83,0,66,486,0,0
2599,8576,3,29,15,85,50,75,517,0,0
